video_id,author,text,text_clean,sentimen,aspek,like_count,published_at
a2WXt0aW76g,@liaamalia-it2wt,"menyesuaikan guru Prabowo, yaitu mulyono/jokowi. Prabowo gembar gembor Brantas korupsi, teryanta orang2 pendukungnya nepotisme, korupsi",sesuai guru presiden prabowo mulyono mantan presiden jokowi presiden prabowo gembar gembor brantas korupsi teryanta dukung nepotisme korupsi,negatif,anggaran,0,2025-04-19T09:31:12Z
a2WXt0aW76g,@AdiTirta-n3i,"Bongkar 
Bongkar 
Mana neh KPK, kok diem aje",bongkar bongkar neh kpk diem aje,netral,umum,1,2025-04-19T09:30:57Z
a2WXt0aW76g,@nanopramono4065,Kalau pun di lanjutkan aku rasa bener yg di katakan Ahok...kasih aja duit mbg sama org tua murid...biar org tua yg masak...insyaAllah tranparan...GK jadi ladang korupsi...kalau jadi korupsi lebih baik di hentikan sja...mumpung belum banyak uang yg di korupsi,lanjut ahok kasih duit makan gizi gratis org tua murid biar org tua masak insyaallah tranparan tidak ladang korupsi korupsi baik henti sja mumpung belum uang korupsi,negatif,anggaran,59,2025-04-19T09:30:09Z
a2WXt0aW76g,@MujiOno-b2v,Kalian bertiga yg otaknya bocor alus pas bgt ini,tiga otak bocor alus pas,netral,umum,0,2025-04-19T09:29:51Z
a2WXt0aW76g,@askaraqila5263,Banyak di kota² kabupaten blm jalan..soalnya ribet dan banyak potong annya.g ada untungnya.,kota kabupaten belum jalan ribet potong annya tidak untung,negatif,umum,0,2025-04-19T09:29:17Z
a2WXt0aW76g,@togisimatupang7293,Ternyata jadi proyek kader partai tertentu toh dengan alasan Yayasan...🤭🤭,proyek kader partai alas yayasan,netral,umum,0,2025-04-19T09:29:04Z
a2WXt0aW76g,@SirodSitod,Menurut saya mbg itu politik POC . Kelihatan menguntungkan  tapi bila dirasakan menyengsarakan  apalagi.di samping lapangan korup,makan gizi gratis politik poc untung rasa sengsara samping lapang korup,netral,kualitas_makanan,0,2025-04-19T09:28:53Z
a2WXt0aW76g,@defiardi1775,"Indonesia ahli dalam strategi *apalagi strategi maling uang rakyat*
Memang Indonesia jagonya.
Hidup Pejabaaaaat...💪💪💪",indonesia ahli strategi strategi maling uang rakyat indonesia jago hidup pejabaat,netral,anggaran,172,2025-04-19T09:28:20Z
a2WXt0aW76g,@paruliantindaon9671,ky ga punya duit sih mnurut gua kalau Korupsi   ..,ky tidak duit mnurut gua korupsi,negatif,anggaran,0,2025-04-19T09:28:12Z
a2WXt0aW76g,@stevenaltanie,"Uda putus asa sama pemerintah indo, ga bisa lagi bedain mana program pemerintah yg tujuannya bener2 bantu rakyat, mana yg ajang bagi2 kue. Mending pindah negara paling bener😂",uda putus asa perintah indo tidak bedain program perintah tuju bantu rakyat ajang kue baik pindah negara,netral,program,1,2025-04-19T09:28:11Z
a2WXt0aW76g,@okkymahardika4502,Dananya Membengkak 😄,dana bengkak,netral,anggaran,0,2025-04-19T09:28:07Z
a2WXt0aW76g,@SelvanusTuhumena-kj5bq,Memang Banyak Garong (MBG),garong makan gizi gratis,positif,kualitas_makanan,0,2025-04-19T09:27:56Z
a2WXt0aW76g,@MujiOno-b2v,Joss siross ini,joss siross,netral,umum,0,2025-04-19T09:27:28Z
a2WXt0aW76g,@TomGlory91,"Apapun kondisinya, percayalah, Indonesia Terdepan dalam hal Korupsi, itu Nyata... 👍",apa kondisi percaya indonesia depan korupsi,negatif,anggaran,0,2025-04-19T09:26:46Z
a2WXt0aW76g,@nengdeka,Sudah tau dari dulu,tau,netral,umum,0,2025-04-19T09:26:33Z
a2WXt0aW76g,@sakaperdana6527,"Kalo bukan kader prabowo saat pilpres,jangan harap dapat peoyek MBG",bukan kader presiden prabowo pilpres jangan harap peoyek makan gizi gratis,netral,kualitas_makanan,0,2025-04-19T09:26:31Z
a2WXt0aW76g,@30juni1972,Kasi org tuanya 10 rb/ hari sdh cukup,kasi org tua rb,netral,umum,0,2025-04-19T09:24:28Z
a2WXt0aW76g,@prabujaeni5420,Setiap ada kebijakan disitu suka ada  bacakan uang negara,bijak situ suka baca uang negara,netral,anggaran,0,2025-04-19T09:24:14Z
a2WXt0aW76g,@AkangCianjur-l7j,Bocor omon2nya,bocor omonnya,netral,umum,0,2025-04-19T09:24:13Z
a2WXt0aW76g,@jaya1969,Mantap liputannya beda dengan media sebelah malah di undang oleh pemerintah dan hilang kritisnya,mantap liput beda media belah undang perintah hilang kritis,positif,umum,0,2025-04-19T09:23:52Z
a2WXt0aW76g,@IdabagusGedeputra,"Indonesia bisa berubah  di bidang hukum , ekonomi ,investasi klu KDM presidenya ,Krn jujur transfaran  pinter smart berani,bkn mcan ompong ,bukan kaleng kaleng",indonesia ubah bidang hukum ekonomi investasi kdm presidenya jujur transfaran pinter smart berani bukan mcan ompong bukan kaleng kaleng,positif,umum,0,2025-04-19T09:21:50Z
a2WXt0aW76g,@EdySuratman-g7u,"MBG belum berjalan disini, dapurnya pun di mapolris",makan gizi gratis belum jalan dapur mapolris,positif,kualitas_makanan,0,2025-04-19T09:20:05Z
a2WXt0aW76g,@ayudiasetiawan,Lebih seneng settingan bocor alus Yang biasa,neng settingan bocor alus,netral,umum,0,2025-04-19T09:19:38Z
a2WXt0aW76g,@neumorthethic22,PARPOL ADALAH SUMBER DARI BANYAK SUMBER PERMASALAHAN,parpol sumber sumber masalah,netral,umum,0,2025-04-19T09:17:24Z
a2WXt0aW76g,@gotriagus78,"Buka teroosss tempo...
Anda....adalah kami",buka terooss tempo,netral,umum,2,2025-04-19T09:16:55Z
a2WXt0aW76g,@HarmoniesofAi,"Gak dwi fungsi lagi bang, tp multi fungsi skrng",tidak dwi fungsi bang multi fungsi,negatif,umum,0,2025-04-19T09:16:47Z
a2WXt0aW76g,@sugino917,"Sekarang parah mas kontraktor2 didatangin orang2 partai dan dpr/DPRD u cari setoran, kasian kontraktor jd sapi perahan, kerja hrs sesuai sepek setoran tetap jalan klo dilapangan ada penemuan dr Bpk dipotong dll pokoknya parah.",buruk mas kontraktor didatangin partai dpr dprd cari setor kasihan kontraktor sapi perah sesuai pek setor jalan lapang temu dr bpk potong dll pokok buruk,negatif,umum,0,2025-04-19T09:16:19Z
a2WXt0aW76g,@julianpetika4320,"Emang enak jurnalistik spt tempo, cari makan dan hidup dari proses demokrasi, tapi sayang kalau kebanyakan dimasak dan digoreng dg bumbu dari soros otomatis menghambat kemajuan indonesia",enak jurnalistik spt tempo cari makan hidup proses demokrasi sayang banyak masak goreng bumbu soros otomatis hambat maju indonesia,positif,kualitas_makanan,0,2025-04-19T09:16:16Z
a2WXt0aW76g,@sambashanafi9699,"Makanya undang2 perampasan aset dan hukuman mati bagi koruptor tidak disyahkan,, ternyata diprogram makan siang gratis banyak KKNnya,,, ketahuan de alasannya ,,,,",undang ampas aset hukum mati koruptor tidak syah program makan siang gratis kknnya tahu de alas,netral,kualitas_makanan,0,2025-04-19T09:15:59Z
a2WXt0aW76g,@javakids23,"prbaowo nya OK, anak buah nya badut",prbaowo anak buah badut,netral,kualitas_makanan,0,2025-04-19T09:13:46Z
a2WXt0aW76g,@awancah7309,"yeah yg gak tau cendana  ya begitulah, kesalahan terakhir jokowi tidak bisa mencegah putranya mengangkat cendana. selamat dah setapa demi setapak menuju ke new orde baru.🤣🤣🤣 btw gw susah milih karena calonnya gak ada yg bagus",yeah tidak tau cendana salah mantan presiden jokowi tidak cegah putra angkat cendana selamat tapa setapak new orde ngomong-ngomong susah milih calon tidak bagus,negatif,program,0,2025-04-19T09:12:34Z
a2WXt0aW76g,@pawitwahyuutami4451,Suka masak isue,suka masak isue,netral,umum,0,2025-04-19T09:12:27Z
a2WXt0aW76g,@uden49,Opung Luhut...pasti ada disitu..Tohir..juga makin Tajir...,opung luhut situ tohir tajir,netral,umum,0,2025-04-19T09:12:24Z
a2WXt0aW76g,@zeekopi,"Konsepnya sih bagus, bagi ibu rumah tangga senang karena biaya buat makan anak berkurang, makin banyak anak makin senang, bisa menghemat biaya makan, tapi ini di kalangan menengah kebawah, menengah ke atas yang biasa makan 50rb sekali makan ya gak kepake sih..

Tetapi potensi untuk membuka lapangan kerja juga bisa tambah, atau misalkan biaya makan gratisnya di kelola sama kanton sekolah pasti senang tuh kantin sekolahnya..

Tapi apakah efektif atau tidak ya tergantung sudut pandang masing2, konsumsi beras indonesia 1 tahun sekitar 35juta ton, jika beras di naikkan subsidinya sampai 5rb rupiah pasti masyarakat senang, bayangkan harga beras 17rb di subsidi menjadi 10rb sampai 12rb per kgnya pasti masyarakat senang, biayanya 35,000,000,000 x 5,000 pertahun atau sekitar 175,000,000,000,000 ( 175 T ) jauh dari 10% dari apbn di indonesia, 

Atau tarif pertalite dan solar di naikkan subsidi 5rb perliternya dengan kebutuhan di indonesia sekitar 47jt kilo liter pertahun, kira kira oertalite bisa menjadi 7,000 perliternya pasti masyarakat senang..

Biayanya 47,000,000,000 x 5,000 = 235,000,000,000,000 ( 235 T ) pertahunnya, jauh dari biaya apbn di indonesia,

Itu kan yang sebenarnya di inginkan masyarakat bbm murah sembako murah, gak ada yang lain..

Total subsidi beras dan bbm sekitar 500T setahun sedangkan penerimaan indonesia setahun mengacu pada apbn itu rata rata di atas 2000T setiap tahunnya..

Jika subsidi tidak tepat sasaran, kan sekarang sudah adw aplikasi ean ktp bos, bisa di trek setiap ktp dijatah maksimal 1 hari 1 liter, ya tergantung SDM aja sih

Disini yang ingin sy sampaikan program pemerintah ini bagus bagus saja, akan tetapi kontrolnya yang buruk, dan ridak transparan itu saja sih..",konsep bagus rumah tangga senang biaya makan anak kurang anak senang hemat biaya makan kalang tengah bawah tengah makan rb makan tidak kepake potensi buka lapang biaya makan gratis kelola kanton sekolah senang tuh kantin sekolah efektif tidak gantung sudut pandang konsumsi beras indonesia tahun juta ton beras naik subsidi rb rupiah masyarakat senang bayang harga beras rb subsidi rb rb kgnya masyarakat senang biaya tahun apbn indonesia tarif pertalite solar naik subsidi rb liter butuh indonesia jt kilo liter tahun oertalite liter masyarakat senang biaya tahun biaya apbn indonesia masyarakat bbm murah sembako murah tidak total subsidi beras bbm tahun terima indonesia tahun acu apbn rata rata tahun subsidi tidak sasar adw aplikasi ean ktp bos trek ktp jatah maksimal liter gantung sdm program perintah bagus bagus kontrol buruk ridak transparan,positif,anggaran,0,2025-04-19T09:12:19Z
a2WXt0aW76g,@YeskilLeban,"MBG seharusnya di sekolah2 pinggiran, di daerah2 tertinggal dan miskin, bukan di sekolah2 elit yg muridnya banyak anak org kaya",makan gizi gratis sekolah pinggir daerah tinggal miskin bukan sekolah elit murid anak org kaya,positif,guru_sekolah,0,2025-04-19T09:12:12Z
a2WXt0aW76g,@SlametDjatono,Saya tetap dukung tempo sebagai media oposisi yang berita berita tetap actual terimakasih tempo semoga tetap menjadi media oposisi dan memberi kritik untuk meluruskan program yang dibengkok bengkokkan...!!!!,dukung tempo media oposisi berita berita actual terimakasih tempo moga media oposisi kritik lurus program bengkok bengkok,positif,program,1,2025-04-19T09:12:11Z
a2WXt0aW76g,@nonanty593,Up,up,netral,umum,0,2025-04-19T09:11:26Z
a2WXt0aW76g,@aryary1628,Kabar baik dari negara lain 😂 .. negara Indonesiahhhhh tercinta mah poek wae euy 😅,kabar baik negara negara indonesiahh cinta mah poek wae euy,positif,umum,0,2025-04-19T09:11:01Z
a2WXt0aW76g,@KirapakAssen,Ikut *Ok gass ok gass* lah sapa tau ada yg mau ngangkat gwa jadi komisaris 😂🎉🎉,gass gass sapa tau ngangkat gwa komisaris,netral,umum,0,2025-04-19T09:10:18Z
a2WXt0aW76g,@wahyudarmansyah5009,seperti biasa iklan ngga saya skip biar tempo dapat adsense,iklan tidak skip biar tempo adsense,negatif,umum,0,2025-04-19T09:09:11Z
a2WXt0aW76g,@onkriz01,"Om bahas kasus di KPK donk,masih banyak mangkrak lho kasus2nya..ada yg pernah naik daun tp skrng sudah redup,terimakasih 🙏",om bahas kpk donk mangkrak lho kasus daun redup terimakasih,netral,umum,0,2025-04-19T09:09:04Z
a2WXt0aW76g,@madenursari204,Tempo media terpercaya.. bongkar habis,tempo media percaya bongkar habis,netral,umum,0,2025-04-19T09:08:12Z
a2WXt0aW76g,@AfriZanirman,Isu ijazah palsu vs kroni PS. Entah suatu kebetulan atau memang ada permainan. Entahlah,isu ijazah palsu vs kroni ps main,netral,umum,0,2025-04-19T09:08:04Z
a2WXt0aW76g,@TiobudiMulianto,opera rompi orange kelompok teater wakanda Konoha siap tampil 🤪🤣,opera rompi orange kelompok teater wakanda konoha tampil,netral,umum,0,2025-04-19T09:07:31Z
a2WXt0aW76g,@ricoceria6336,Mantap guys,mantap guys,positif,umum,1,2025-04-19T09:07:28Z
a2WXt0aW76g,@afahrudin770,Kasian anakny biarin😂,kasihan anakny biarin,negatif,umum,0,2025-04-19T09:06:11Z
a2WXt0aW76g,@gunawanwidjaja1764,"Tuh....kan.
Akhirnya bener kan, jadi proyek.",tuh proyek,netral,umum,1,2025-04-19T09:06:09Z
a2WXt0aW76g,@triplets7229,"Aku dengerin aja udah yang serem gt.. Dan semua yang diberitain ini ky gda tindakan apapun krna dari atasnya pun bgtu. Trus siapa yang bisa dipercaya, kepada siapa mesti melaporkan. Kesannya kejahatan ini legal absolute...",dengerin rem diberitain ky gda tindak apa krna atas bgtu trus percaya mesti lapor kesan jahat legal absolute,netral,umum,0,2025-04-19T09:05:40Z
a2WXt0aW76g,@hendroyudianto29,"Dari awal saya sudah bilang, program ini, program tidak beres, lihat saja struktur organisasinya, ngapain banyak tentara bertebaran, YANG JADI PERTANYAAN, SIAPA YG BERANI AUDIT PEKERJAAN TENTARA SECARA TRANSPARAN ...... ADA........NDASMU......",program program tidak beres struktur organisasi ngapain tentara tebar berani audit kerja tentara transparan ndasmu,netral,program,0,2025-04-19T09:05:17Z
a2WXt0aW76g,@gasoline3743,"bayangin MBG itu adalah danantara, suremm pak 😂",bayangin makan gizi gratis danantara suremm,positif,kualitas_makanan,0,2025-04-19T09:05:17Z
a2WXt0aW76g,@darkgaruda9428,"Kalo sampe ada teror ke Tempo lagi setelah pemberitaan MBG ini, karir presiden Prabowo bakal selesai sebelum sampai 5 tahun",sampe teror tempo berita makan gizi gratis karir presiden presiden prabowo selesai tahun,positif,kualitas_makanan,0,2025-04-19T09:03:51Z
a2WXt0aW76g,@keluargague-ch3vr,MBG= Mensejahterakan  Buat Golongan terdekat Wowo,makan gizi gratis sejahtera golong dekat prabowo,positif,kualitas_makanan,1,2025-04-19T09:03:40Z
a2WXt0aW76g,@robertsilalahi8881,Bongkar..bongkar..kebusukan rezim wowo,bongkar bongkar busuk rezim prabowo,negatif,kualitas_makanan,0,2025-04-19T09:03:24Z
a2WXt0aW76g,@HarsoSuharso-o3h,"Tagihan 1 M gak dibayar, malah nagih balik yg dah keluar uang...😂😂😂",tagih tidak bayar nagih uang,negatif,anggaran,0,2025-04-19T09:02:01Z
a2WXt0aW76g,@trinityw00w,GARA2 MBG. BIKIN SUSAH SELURUH INDONESIA. !!!!,gara makan gizi gratis bikin susah indonesia,positif,kualitas_makanan,0,2025-04-19T08:59:28Z
a2WXt0aW76g,@rifky-rangkuti,"Saya bukan buzzer, hanya karyawan bank biasa yg mencoba kritis. Saya pikir tidak salah menggunakan orang kepercayaan dalam suatu program/proyek. Analoginya seperti ini apa anda mau menitipkan emas 2kg ke orang yg tidak anda kenal. Kritik saya untuk para pengkritik harusnya yg dikritik adalah hasil kerjanya, bukan kedekatannya. Dalam islam sekalipun tidak melarang hal tersebut, dan penghakiman terjadi hanya kepada pelaku kejahatan yg sudah melakukan kejahatan. Apakah mempercayai sesuatu ke orang terdekat salah? Menurut saya tidak.",bukan buzzer karyawan bank coba kritis pikir tidak salah percaya program proyek analogi titip emas kg tidak kenal kritik kritik kritik hasil kerja bukan dekat islam tidak larang hakim laku jahat jahat percaya dekat salah tidak,negatif,program,0,2025-04-19T08:59:25Z
a2WXt0aW76g,@papazahra4043,"Saya rasa, kalo yg dapat project makan berisi gratis adalah pendukung presiden prabowo, wajar, karena kalo bukan pendukung presiden prabowo, bisa kacau tuh, bisa bisa makanannya dibikin gak enak lah, sedikit lah, tapi kalo udah ada korupsi di project itu, jgn koar2 disini, langsung aja laporkan ke pihak berwenang.",project makan isi gratis dukung presiden presiden prabowo wajar bukan dukung presiden presiden prabowo kacau tuh makan bikin tidak enak korupsi project jgn koar lapor wenang,negatif,kualitas_makanan,1,2025-04-19T08:58:51Z
a2WXt0aW76g,@fairryyuniar,Sebaiknya usut saja jika ada korupsi. Jangan salahkan programnya...,usut korupsi jangan salah program,negatif,anggaran,0,2025-04-19T08:58:43Z
a2WXt0aW76g,@abehsetia,"Yang Penting bekerja untuk rakyat tidak hanya omon omon, wajar",rakyat tidak omon omon wajar,negatif,umum,0,2025-04-19T08:58:25Z
a2WXt0aW76g,@keluargague-ch3vr,"Bener kan cuman Omon2 doang tdk turun langsung mengawasi ,,M BG  gk efisien kan tp kalau di kritik di beri masukan malah Baper dg pidatonya menggebu2 je pengritik  Buktinya apa MBG (makan bergizi gratis)",cuman omon tidak turun awas bg tidak efisien kritik masuk baper pidato gebu je pengritik bukti makan gizi gratis makan gizi gratis,negatif,kualitas_makanan,0,2025-04-19T08:58:09Z
a2WXt0aW76g,@budhzie,makan berbayar gerindra,makan bayar gerindra,netral,kualitas_makanan,1,2025-04-19T08:58:03Z
a2WXt0aW76g,@herusupriyanto3368,"Tenan to. Yakin kalau kerja jurnalistik TEMPO valid. Jelas akan banyak. KKN nya dr lingkaran mereka. Untuk menggemukkan yg mendukung mereka. Gak akan ada yg berani audit. Semua di bawah kendal penguasa angin, air, dan tanah.😮",tenan to jurnalistik tempo valid kkn dr lingkar gemuk dukung tidak berani audit kendal kuasa angin air tanah,netral,umum,0,2025-04-19T08:56:00Z
a2WXt0aW76g,@win9080,"Yes, underlined proyek makan bergizi 😅😅",yes underlined proyek makan gizi,netral,kualitas_makanan,0,2025-04-19T08:55:45Z
a2WXt0aW76g,@jokowinanto4676,Jln terus BOCOR ALUS. masy mendukungnya 100 %.,jln bocor alus masy dukung,positif,umum,0,2025-04-19T08:54:26Z
a2WXt0aW76g,@ekookta662,"Knpa pindah tempatt?? Yg kmren aja, baguss😬😬",knpa pindah tempatt kmren baguss,netral,umum,0,2025-04-19T08:54:11Z
a2WXt0aW76g,@aririzwandi2969,MBG tempat para koruptor memasak 😂😅,makan gizi gratis koruptor masak,positif,kualitas_makanan,0,2025-04-19T08:53:54Z
a2WXt0aW76g,@BangkaPangkalinang,TeMPO Yess👍🏻,tempo yess,netral,umum,0,2025-04-19T08:52:53Z
a2WXt0aW76g,@juraganbeat,Netizen sangat berterima kasih pada tempo untuk produk jurnalistik berkualitas.,netizen terima kasih tempo produk jurnalistik kualitas,positif,umum,9,2025-04-19T08:51:22Z
a2WXt0aW76g,@BangkaPangkalinang,"Apa itu mkn brgzi gratis,,,,?AQ org indonesia Hingga KINI GK PRNAH NGERASAIN PROGRAM MKN GRATIS MLH SBLIKNYA,,CARII MKN AJJ,, SUSAHhhhhh!!!!!!BULLSHIT,,",mkn brgzi gratis org indonesia tidak prnah ngerasain program mkn gratis mlh sbliknya cari mkn ajj susahh bullshit,positif,anggaran,0,2025-04-19T08:51:04Z
a2WXt0aW76g,@fernandaliza627,Apakah termasuk Yayasan MBN yg sudah dilaporkan ke Polisi krn tdk membayar supplier yg menyiapkan makan MBG sehingga merugikan hingga 2 Milyar?,yayasan mbn lapor polisi tidak bayar supplier makan makan gizi gratis rugi milyar,netral,kualitas_makanan,0,2025-04-19T08:51:02Z
a2WXt0aW76g,@udinbata,JANGAN LUPA PAGAR LAUT..JANGAN LUPA REMPANG...JANGAN LUPA TIMAH...JANGAN LUPA PERTAMINA....JANGAN LUPA BAHLIL.....JANGAN LUPA BUDI ARIE....,jangan lupa pagar laut jangan lupa rempang jangan lupa timah jangan lupa pertamina jangan lupa bahlil jangan lupa budi arie,netral,umum,0,2025-04-19T08:50:43Z
a2WXt0aW76g,@damaralfath1407,Ora kaget,ora kaget,netral,umum,0,2025-04-19T08:50:18Z
a2WXt0aW76g,@riorizki9522,"Klo ada piala dunia korupsi kayanya juara deh kita, minimal finalis lah  😅",piala dunia korupsi juara minimal final,negatif,anggaran,0,2025-04-19T08:50:02Z
a2WXt0aW76g,@josu6770,tempo suka ngomong gak jelas ngambang.penakut?,tempo suka tidak ngambang takut,negatif,umum,0,2025-04-19T08:48:58Z
a2WXt0aW76g,@odirohadi7551,TEMPO....enak dan perlu !!!,tempo enak,positif,kualitas_makanan,0,2025-04-19T08:47:27Z
a2WXt0aW76g,@pipinpipin8255,"Sedaaaaaap... korupsi ber ""JAMAAH""... Kapan lg mumpung ada MBG... dr awal di luncurkan udah kebaca bakal banyak di sunat....",sedaap korupsi ber jamaah lg mumpung makan gizi gratis dr luncur baca sunat,netral,kualitas_makanan,0,2025-04-19T08:47:16Z
a2WXt0aW76g,@AlifZiad-r5y,Jurnalis tidak berkualitas blas.... Apasih contrybusi tempo buat negara ini.... Saya rasa nol nol nol,jurnalis tidak kualitas blas apasih contrybusi tempo negara nol nol nol,negatif,umum,0,2025-04-19T08:46:49Z
a2WXt0aW76g,@Il-II_lII,Untung ada tempo yg mencerahkan mantap,untung tempo cerah mantap,positif,umum,1,2025-04-19T08:46:37Z
a2WXt0aW76g,@RahmatRahmat-n8u,"Makan bergizi gratis itu program untuk korupsi itu,,balikkan modal dulu,,dasar pejabat pejabat koruptor kebanyakan dinegeri ini",makan gizi gratis program korupsi balik modal dasar jabat jabat koruptor banyak negeri,netral,kualitas_makanan,1,2025-04-19T08:46:27Z
a2WXt0aW76g,@TjahjoWidiantoro,"Bravo, TEMPO bocor alus",bravo tempo bocor alus,netral,umum,7,2025-04-19T08:45:27Z
a2WXt0aW76g,@ekonkri3841,Koq pakai Yayasan sebagai perantara???????????,koq pakai yayasan antara,netral,umum,0,2025-04-19T08:44:33Z
a2WXt0aW76g,@denshop106,dukung,dukung,positif,umum,1,2025-04-19T08:43:42Z
a2WXt0aW76g,@ifdhairfan967,Dikorupsi semua,korupsi,negatif,anggaran,0,2025-04-19T08:42:31Z
a2WXt0aW76g,@Pejuangyuk,Semangat tempo 🎉🎉,semangat tempo,positif,umum,0,2025-04-19T08:42:26Z
a2WXt0aW76g,@ErnaIndrayanti-s9j,"Persiden mana yang menurut tempo bagus, apakah semua presiden di mata tempo ga bener senua, terus yang benar harusnha bagai mana, saya orang bodoh terlalu pusing klu semua konten yang di bahas kesalahan semuanya klu yang bagus2 nya ga di bahas,",persiden tempo bagus presiden tempo tidak senua harusnha bodoh pusing konten bahas salah bagus tidak bahas,negatif,program,0,2025-04-19T08:42:01Z
a2WXt0aW76g,@ViktorSekala,"tenang....masih ada DANANTARA, jauuhhhh lebih guede dari MBG",tenang danantara jauuhh guede makan gizi gratis,positif,kualitas_makanan,0,2025-04-19T08:41:57Z
a2WXt0aW76g,@nyotopriyono2121,1 (Tempo) Vs 1.000 (corong),tempo vs corong,netral,umum,0,2025-04-19T08:41:46Z
a2WXt0aW76g,@ErnaIndrayanti-s9j,"Persiden mana yang menurut tempo bagus, apakah semua presiden di mata tempo ga bener senua, terus yang benar harusnha bagai mana, saya orang bodoh terlalu pusing klu semua konten yang di bahas kesalahan semuanya klu yang bagus2 nya ga di bahas,",persiden tempo bagus presiden tempo tidak senua harusnha bodoh pusing konten bahas salah bagus tidak bahas,negatif,program,0,2025-04-19T08:41:32Z
a2WXt0aW76g,@kuma7349,Dokumen itu kenapa bisa diakses (walaupun berbayar) apakah boleh disebarluaskan?,dokumen akses bayar disebarluaskan,netral,anggaran,0,2025-04-19T08:40:17Z
a2WXt0aW76g,@prajatv9318,"Hasil kerja jurnalis tempo lewat bocor alus sangat mencerdaskan, membuka wawasan, daya kritis berdasarkan fakta, SALUT👍",hasil jurnalis tempo bocor alus cerdas buka wawas daya kritis dasar fakta salut,netral,umum,19,2025-04-19T08:40:12Z
a2WXt0aW76g,@danielknsitorus5309,"Ohh gitu.. kenapa gak dibawa ke pengadilan wahai tempo yang terhormat?? 

Apa gunanya bincang2 sambil menuduh? 
Nnti dikirim babi lagi, heboh. Ckckckckck
Kan dah dibilang tinggal dimasak aja, repot.",ohh tidak bawa adil tempo hormat guna bincang tuduh nnti kirim babi heboh ckckckckck bilang tinggal masak repot,negatif,umum,0,2025-04-19T08:38:48Z
a2WXt0aW76g,@rioanggoro3416,"Betul, di purwokerto kabupaten banyumas, banyak supplier yg resign karena pembayaran yg tidak jelas, fyi tempat rumah makan saya di sebelah proyek makan bergizi gratis",purwokerto kabupaten banyumas supplier resign bayar tidak fyi rumah makan belah proyek makan gizi gratis,netral,kualitas_makanan,0,2025-04-19T08:38:09Z
a2WXt0aW76g,@ErnaIndrayanti-s9j,"Pemerintah yang ideal menurut tempo seperti apa, kan semua program salah terus yang bemar tuch seperti apa dan ada contoh nya dan apakah bisa merumuskan program yang benar selerti apa😅",perintah ideal tempo program salah bar tuch contoh rumus program selerti,negatif,program,0,2025-04-19T08:37:46Z
a2WXt0aW76g,@imthehealing6767,"TERIMA KASIH TEMPO....SEMANGAAAT
SAYA PENDUKUNG MU. 🙏",terima kasih tempo semangaat dukung mu,positif,umum,1,2025-04-19T08:37:15Z
a2WXt0aW76g,@ErnaIndrayanti-s9j,"Pemerintah yang ideal menurut tempo seperti apa, kan semua program salah terus yang bemar tuch seperti apa dan ada contoh nya dan apakah bisa merumuskan program yang benar selerti apa😅",perintah ideal tempo program salah bar tuch contoh rumus program selerti,negatif,program,0,2025-04-19T08:37:03Z
a2WXt0aW76g,@ErnaIndrayanti-s9j,"Pemerintah yang ideal menurut tempo seperti apa, kan semua program salah terus yang bemar tuch seperti apa dan ada contoh nya dan apakah bisa merumuskan program yang benar selerti apa",perintah ideal tempo program salah bar tuch contoh rumus program selerti,negatif,program,0,2025-04-19T08:36:52Z
a2WXt0aW76g,@SCEPTIS-rn9ex,Seharusnya kawan² jurnalis tempo ni yg diangkat jadi orang KPK...💪,kawan jurnalis tempo ni angkat kpk,netral,umum,1,2025-04-19T08:36:44Z
a2WXt0aW76g,@jodieazriel3233,"Di kalteng juga, terutama di kota palangka raya, juga orang partai gerindra juga",kalteng kota palangka raya partai gerindra,netral,umum,0,2025-04-19T08:36:23Z
a2WXt0aW76g,@dikindipayudha,Kalo di desa2 pakai sistem kek gini sih mampus asli..  harusnya program ini di garap oleh BUMDes. Sambil menyerap potensi di desanya. Misalnya hasil pertanian setempat,desa pakai sistem mampus sungguh program garap bumdes serap potensi desa hasil tani,netral,program,0,2025-04-19T08:36:18Z
a2WXt0aW76g,@Racun_Sangga,Mana nih ternaknya Mulyono alias Jokowi yg kemaren menyebut PDI P sebagai PENUH PERJUANGAN dan juga menyebut TEMPO sebagai TEMPE.?,nih ternak mulyono alias mantan presiden jokowi kemaren sebut pdi penuh juang sebut tempo tempe,netral,program,1,2025-04-19T08:36:16Z
a2WXt0aW76g,@rcmediaid,KIta tidak boleh berharap banyak kepada pemimpin yang di hasilkan dengan cara cara kotor dan haram. Jika prosesnya haram hasilnya akan haram,tidak harap pimpin hasil kotor haram proses haram hasil haram,negatif,kualitas_makanan,0,2025-04-19T08:35:50Z
a2WXt0aW76g,@yudodwinandito5101,Ayo pendukung 02...OK gas...OK gas...udh dr awal program ini akan jd bancakan pihak2 yg terkait....till now I don't believe to anyone of them...,ayo dukung gas gas dr program bancak kait till now don believe to anyone of them,positif,program,1,2025-04-19T08:35:29Z
a2WXt0aW76g,@drssoewartoyoma8392,Inilah kelompok pemenang maka ugm suka meski soal izasah asli.,kelompok menang ugm suka izasah sungguh,netral,umum,0,2025-04-19T08:35:01Z
